G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_190.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_190.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_190.jpg,0,1,0,6.980618
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_259.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_259.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_259.jpg,0,1,0,7.664039
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_326.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_326.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_326.jpg,0,1,0,8.569137
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_399.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_399.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_399.jpg,0,1,0,9.243226
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_469.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_469.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_469.jpg,0,0.9079868,0,10.11628
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_537.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_537.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_537.jpg,-0.02255639,0.7249885,0,10.64567
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_605.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_605.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_605.jpg,-0.03007519,0.5006572,0,11.1465
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_675.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_675.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_675.jpg,-0.07518797,0.3118546,0,11.26623
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_746.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_746.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_746.jpg,-0.1428571,0.3002536,0,11.56361
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_815.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_815.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_815.jpg,-0.1503759,0.488683,0,11.27081
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_886.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_886.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_886.jpg,-0.1654135,0.7245505,0,12.1994
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_29_957.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_29_957.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_29_957.jpg,-0.1654135,0.9100935,0,12.6441
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_028.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_028.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_028.jpg,-0.1654135,1,0,13.57992
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_101.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_101.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_101.jpg,-0.1654135,0.890206,0,14.16949
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_175.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_175.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_175.jpg,-0.1428571,0.6409708,0,14.73575
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_248.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_248.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_248.jpg,0.007518797,0.3939811,0,15.10666
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_316.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_316.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_316.jpg,0.007518797,0.2100757,0,15.26594
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_389.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_389.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_389.jpg,0.05263158,0,0,15.24373
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_456.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_456.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_456.jpg,0.06015037,0,0,15.14823
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_524.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_524.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_524.jpg,0.06015037,0,0,15.03258
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_599.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_599.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_599.jpg,0.06015037,0,0,14.95741
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_672.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_672.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_672.jpg,0.06015037,0,0,14.84432
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_740.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_740.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_740.jpg,0.06015037,0,0,14.75965
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_814.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_814.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_814.jpg,0.06015037,0,0,14.64257
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_881.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_881.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_881.jpg,0.06015037,0,0,14.55061
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_30_951.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_30_951.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_30_951.jpg,0.06015037,0,0,14.43473
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_022.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_022.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_022.jpg,0.06015037,0,0,14.35369
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_095.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_095.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_095.jpg,0.06015037,0,0,14.23957
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_165.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_165.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_165.jpg,0.06015037,0,0,14.1267
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_232.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_232.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_232.jpg,0.06015037,0,0,14.03849
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_299.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_299.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_299.jpg,0.06015037,0,0,13.9507
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_367.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_367.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_367.jpg,0.06015037,0,0,13.82441
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_437.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_437.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_437.jpg,0.06015037,0,0,13.74448
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_511.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_511.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_511.jpg,0.05263158,0.1748682,0,13.6654
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_582.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_582.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_582.jpg,0.05263158,0.3368382,0,13.69072
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_657.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_657.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_657.jpg,0.05263158,0.5858446,0,14.08201
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_732.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_732.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_732.jpg,0,0.811289,0,14.6509
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_805.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_805.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_805.jpg,-0.007518797,1,0,15.58229
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_873.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_873.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_873.jpg,-0.01503759,1,0,16.02934
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_31_948.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_31_948.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_31_948.jpg,-0.01503759,1,0,16.87844
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_015.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_015.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_015.jpg,-0.01503759,1,0,17.69634
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_090.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_090.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_090.jpg,-0.01503759,1,0,18.51544
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_165.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_165.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_165.jpg,-0.01503759,1,0,19.32444
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_235.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_235.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_235.jpg,-0.01503759,1,0,19.80831
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_304.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_304.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_304.jpg,-0.01503759,1,0,20.63187
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_375.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_375.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_375.jpg,-0.01503759,1,0,21.31449
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_449.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_449.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_449.jpg,-0.01503759,1,0,22.09874
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_516.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_516.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_516.jpg,-0.01503759,1,0,22.65722
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_587.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_587.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_587.jpg,0,1,0,23.45
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_656.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_656.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_656.jpg,0,1,0,24.0432
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_725.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_725.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_725.jpg,0.04511278,1,0,24.81431
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_794.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_794.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_794.jpg,0.06766918,1,0,25.38749
G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2021_07_12_11_15_32_862.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2021_07_12_11_15_32_862.jpg,G:\Self_driving_car\Behavior Cloning\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2021_07_12_11_15_32_862.jpg,0.06766918,0.8692306,0,25.92545
